EmployeeID,Age,Gender,Country,JobRole,Department,YearsAtCompany,TeamSize,SalaryRange,WorkHoursPerWeek,RemoteWork,CommuteTime,ScheduleFlexibilityScore,CanAdjustWorkHours,DependentsCount,CareHoursPerWeek,JobSatisfaction,StressLevel,SleepHours,PhysicalActivityHrs,HasMentalHealthSupport,HasTherapyAccess,MentalHealthDaysTaken,ManagerSupportScore,FeelsSafeRaisingConcerns,WorkplaceInclusionScore,ProductivityScore,CareerGrowthScore,WorkLifeBalanceScore,BurnoutRisk
2730,34,Female,India,HR,Finance,11,14,Medium,45,1,79,9,1,1,9,6,7,8.1,4.8,0,1,14,2,1,4,3,8,9,0
2731,52,Female,USA,Developer,Tech,2,7,High,37,1,33,7,1,2,36,10,5,6.8,1.8,1,0,13,6,0,5,3,9,7,0
2732,32,Female,USA,Analyst,Tech,3,18,Low,32,1,34,7,1,0,2,6,3,7.6,1.7,1,1,12,5,1,2,1,3,5,0
2733,25,Female,India,Developer,Finance,5,7,High,64,1,98,7,1,1,22,5,2,8.1,3.4,1,0,5,9,1,8,6,1,5,0
2734,55,Female,USA,Developer,Tech,11,14,High,42,1,19,2,1,2,33,2,7,5.5,5.1,1,1,13,8,1,6,3,8,7,1
2735,59,Female,India,Developer,Finance,18,22,Medium,55,1,57,4,0,0,17,4,8,6.8,5.6,0,1,9,1,1,6,10,10,10,1
2736,25,Female,India,Manager,Finance,9,11,Medium,41,1,86,10,0,1,32,1,8,6.4,1.6,1,0,7,3,1,3,3,2,6,1
2737,59,Female,UK,Manager,Tech,29,9,Medium,54,0,59,8,0,0,32,9,3,7.6,3.6,0,0,3,5,0,1,9,7,8,0
2738,40,Female,Germany,HR,Operations,0,21,Medium,47,0,105,2,1,0,16,9,2,6.0,4.3,1,1,7,8,1,8,7,7,10,0
2739,27,Female,USA,Analyst,Tech,16,22,Medium,47,1,53,4,0,2,5,8,9,7.3,1.4,1,0,6,7,1,7,8,9,10,0
2740,55,Female,USA,Developer,HR,15,13,High,62,0,34,10,0,0,12,4,6,6.1,2.4,1,0,0,2,0,1,1,8,9,0
2741,39,Female,UK,Developer,Tech,8,23,Medium,37,1,46,8,0,1,20,5,10,4.9,1.1,0,1,14,7,0,8,8,9,6,1
2742,34,Female,UK,Developer,Finance,24,14,Medium,61,0,45,3,0,2,30,1,3,4.9,4.2,1,1,4,5,0,10,8,1,3,1
2743,44,Female,UK,Developer,HR,20,5,Medium,32,0,86,6,1,0,20,4,5,5.0,5.2,1,0,13,6,0,2,8,3,9,0
2744,40,Female,Canada,Manager,Finance,8,19,Low,56,1,3,2,0,1,32,4,1,4.6,5.3,0,1,7,8,1,8,6,4,2,1
2745,32,Female,Canada,HR,Operations,26,9,Low,52,1,9,8,1,3,27,5,2,6.6,4.0,0,1,5,5,0,5,10,3,5,0
2746,22,Female,Canada,Designer,Operations,22,24,High,36,1,106,8,0,1,5,2,9,7.2,2.1,0,0,8,9,1,8,5,8,10,0
2747,45,Female,India,Analyst,HR,8,12,Low,43,1,74,1,0,0,7,2,10,5.0,4.0,0,0,10,1,1,6,4,7,4,1
2748,28,Female,USA,Developer,Operations,11,17,Medium,36,0,39,3,1,1,12,2,10,6.9,5.2,0,1,6,5,1,2,9,5,2,1
2749,46,Female,Germany,HR,Operations,22,4,Medium,40,0,54,2,1,0,33,8,3,6.9,3.8,1,0,1,1,0,7,7,5,6,0
2750,42,Female,India,Designer,Tech,8,15,Low,40,0,118,7,1,0,39,2,8,5.1,2.5,1,1,0,1,1,6,1,4,10,1
2751,36,Female,USA,HR,Tech,14,6,Low,32,1,72,7,0,2,21,6,10,6.1,5.5,1,0,11,1,1,4,1,5,7,1
2752,22,Female,USA,Manager,Operations,1,20,High,41,0,39,4,1,0,0,2,8,7.5,5.0,1,0,8,5,0,9,1,5,2,1
2753,33,Female,UK,Designer,Operations,10,3,Medium,48,0,75,8,1,0,12,8,5,4.6,5.3,0,0,12,9,0,4,4,4,3,0
2754,28,Female,UK,HR,Tech,10,4,Medium,44,1,80,3,1,1,0,1,8,5.1,5.4,1,1,4,2,1,1,9,5,5,1
2755,36,Female,India,Manager,Operations,7,4,High,37,1,95,9,1,3,9,2,2,8.5,2.4,1,1,1,6,1,3,3,7,9,0
2756,42,Female,UK,HR,Operations,22,6,Low,63,0,22,5,0,0,4,5,2,7.4,5.2,1,1,10,5,1,8,10,9,7,0
2757,40,Female,USA,HR,Finance,5,5,Low,42,0,14,2,1,0,19,6,4,6.4,3.4,0,1,13,7,1,3,1,7,3,0
2758,50,Female,UK,Designer,Operations,20,19,Medium,48,1,114,9,1,1,12,9,8,7.0,0.2,1,0,12,7,1,7,1,1,10,0
2759,46,Female,Canada,Manager,HR,19,16,Medium,36,1,91,1,1,1,36,6,2,7.9,3.8,0,1,3,3,1,1,3,9,4,0
2760,54,Female,UK,Developer,Finance,6,4,Medium,37,0,115,8,0,1,9,8,4,7.9,2.8,0,0,14,6,1,4,7,3,7,0
2761,53,Female,USA,Analyst,HR,2,18,High,41,0,101,6,1,3,2,7,8,5.8,1.7,1,1,9,3,0,4,8,2,1,1
2762,56,Female,India,Designer,Operations,7,13,High,64,1,4,1,0,0,33,1,3,6.5,5.8,1,1,12,2,0,9,4,10,4,1
2763,59,Female,Germany,Manager,Tech,17,15,Low,61,1,39,4,1,0,33,2,8,7.1,0.3,0,0,11,5,1,1,2,9,1,1
2764,47,Female,UK,HR,Finance,16,3,Low,52,1,17,3,0,0,29,4,2,4.8,5.7,1,1,5,4,0,9,7,2,5,0
2765,32,Female,USA,Manager,Tech,10,4,High,48,1,116,7,1,2,36,1,1,8.3,1.0,1,1,8,4,1,10,9,10,2,0
2766,56,Female,Germany,Analyst,Finance,1,4,Low,58,1,20,7,0,1,3,8,6,6.2,2.3,1,0,7,4,0,8,10,9,9,0
2767,29,Female,Germany,Analyst,Tech,24,23,Low,34,0,78,6,1,2,33,4,8,6.0,2.5,0,1,5,8,1,10,6,5,3,1
2768,35,Female,Canada,Developer,Finance,20,7,Medium,60,0,2,10,0,3,31,7,9,8.1,4.4,0,1,3,1,1,6,2,6,5,1
2769,31,Female,Germany,Developer,Finance,26,6,Medium,33,1,45,10,1,0,20,7,10,5.0,1.3,1,1,13,3,1,4,9,7,8,1
2770,23,Female,USA,Analyst,HR,23,14,Medium,60,1,89,8,0,3,23,8,8,4.7,5.9,1,0,9,9,1,6,7,7,8,0
2771,30,Female,USA,Designer,Tech,18,5,Low,32,1,78,7,1,0,8,9,2,7.2,4.5,0,0,4,3,1,6,9,4,9,0
2772,24,Female,UK,Designer,HR,6,22,Medium,57,0,108,4,1,1,23,9,1,6.0,4.7,1,1,10,1,1,2,2,4,3,0
2773,42,Female,UK,HR,HR,17,12,Medium,32,1,52,7,1,2,24,7,7,7.6,0.6,0,1,10,5,0,7,10,5,3,0
2774,47,Female,UK,Developer,Tech,7,22,Low,35,0,19,1,1,2,35,9,7,4.8,2.9,0,1,3,4,1,9,4,9,4,1
2775,29,Female,Germany,HR,Finance,13,20,Low,45,1,58,3,0,2,7,5,3,6.0,5.7,1,0,3,10,1,8,6,10,6,0
2776,23,Female,Germany,Developer,HR,6,23,Medium,49,0,20,2,1,1,28,10,6,5.4,1.6,0,0,7,8,0,3,10,1,7,0
2777,27,Female,Canada,Analyst,Tech,27,23,High,32,1,89,7,0,3,24,4,7,7.5,0.9,1,1,3,9,1,8,7,8,1,0
2778,49,Female,UK,Designer,Finance,20,23,High,53,1,104,9,1,2,34,3,9,5.4,2.9,0,0,12,10,1,4,3,8,2,1
2779,50,Female,India,Designer,HR,27,12,Low,47,0,86,5,0,1,37,6,1,6.3,5.6,0,1,10,5,1,10,10,7,3,0
2780,47,Female,Canada,Analyst,HR,26,3,Medium,53,0,112,9,1,3,27,10,3,7.8,2.9,1,0,2,1,1,1,5,6,1,0
2781,46,Female,India,HR,HR,3,8,Medium,47,1,50,8,1,3,18,9,5,8.2,2.4,1,0,1,4,1,3,4,3,3,0
2782,33,Female,Germany,HR,Finance,16,13,High,59,1,24,1,1,1,31,4,3,7.4,3.9,1,0,9,3,0,1,5,8,4,1
2783,26,Female,Canada,Manager,HR,4,4,Medium,59,0,67,2,1,2,36,2,8,6.2,5.6,1,1,0,6,1,5,6,7,6,1
2784,55,Female,Canada,Developer,Finance,11,9,Low,53,0,115,6,1,2,27,3,10,6.8,0.3,0,1,4,2,1,10,6,8,5,1
2785,58,Female,USA,HR,Operations,8,22,Medium,37,0,9,5,1,2,34,3,6,7.3,0.9,1,1,3,5,1,9,7,2,6,0
2786,36,Female,Germany,Analyst,HR,25,23,Low,56,1,85,7,0,0,7,2,2,8.0,0.8,0,0,9,8,0,7,6,8,9,0
2787,57,Female,Germany,HR,Operations,19,23,Low,33,0,66,9,1,2,22,9,1,8.1,0.5,1,0,8,5,0,3,6,7,1,0
2788,36,Female,Canada,Designer,Tech,12,23,Medium,38,0,82,4,1,3,39,4,10,8.2,1.8,1,1,8,5,1,7,4,6,3,1
2789,44,Female,Germany,Developer,HR,24,20,High,48,1,94,8,1,0,22,3,5,7.7,1.4,0,1,10,8,1,8,2,9,8,0
2790,27,Female,Canada,Manager,Tech,27,23,Low,51,1,8,4,0,2,31,10,9,5.1,3.3,1,0,4,5,0,4,10,8,9,1
2791,42,Female,USA,Developer,Tech,17,21,Medium,33,0,28,3,0,1,9,6,10,7.5,2.0,1,0,4,4,0,3,7,5,2,1
2792,44,Female,Canada,Designer,Tech,19,6,Low,38,1,36,2,0,0,16,8,9,7.8,2.4,1,0,5,10,1,2,7,5,10,0
2793,37,Female,Germany,Designer,Operations,8,15,High,63,1,109,8,0,0,34,8,1,8.0,5.7,0,1,3,9,1,8,3,9,5,0
2794,36,Female,Germany,Designer,Finance,3,20,Medium,50,1,70,8,0,2,34,10,3,8.2,0.9,1,0,12,2,1,3,5,8,3,0
2795,46,Female,Canada,Designer,Operations,20,22,Low,43,0,116,3,1,1,2,6,6,6.5,2.3,1,1,5,1,0,7,6,4,10,0
2796,57,Female,Canada,Analyst,Operations,26,15,Low,40,1,37,1,1,1,35,5,5,7.1,1.5,1,0,7,4,1,2,10,9,2,1
2797,32,Female,Canada,Manager,Tech,7,21,Medium,58,0,87,6,1,1,28,7,4,4.5,3.3,1,1,11,10,1,5,9,6,9,0
2798,36,Female,UK,Designer,HR,0,19,Low,45,0,71,5,0,1,26,3,2,6.8,4.4,0,0,4,3,1,5,3,5,5,0
2799,25,Female,Germany,Designer,Finance,16,3,Low,33,0,97,8,0,0,30,10,4,6.4,4.9,0,0,7,9,0,9,3,10,9,0
2800,42,Female,Germany,HR,Tech,24,8,Medium,52,1,58,6,0,2,33,2,5,8.3,3.1,1,1,7,3,1,8,5,7,1,1
2801,34,Female,UK,Manager,Finance,8,21,Medium,35,1,56,4,0,2,11,8,2,8.1,5.1,0,1,2,3,0,8,2,9,4,0
2802,43,Female,Canada,Developer,Operations,19,22,Medium,52,1,89,10,1,0,36,9,10,7.7,4.7,1,0,5,10,1,10,3,1,1,1
2803,40,Female,USA,Manager,Finance,12,3,Low,53,0,59,10,0,1,24,6,1,4.7,0.9,0,1,0,7,1,2,6,9,5,0
2804,55,Female,Canada,Manager,Finance,1,10,Medium,33,1,27,2,1,2,1,4,7,6.1,1.5,1,1,4,2,1,2,3,10,5,1
2805,35,Female,Canada,Manager,HR,12,19,Medium,48,1,27,8,1,0,29,6,7,7.3,4.0,0,0,6,8,1,10,1,5,7,0
2806,25,Female,UK,Designer,Tech,8,23,Low,50,0,45,5,1,3,8,7,8,4.6,5.8,0,1,4,6,1,7,7,9,7,1
2807,48,Female,Germany,Designer,Finance,29,24,Medium,55,1,117,8,1,1,22,8,10,5.4,2.3,1,1,2,9,1,4,7,5,8,0
2808,50,Female,Canada,Analyst,Finance,19,17,Low,51,0,70,5,1,0,8,3,6,8.1,1.4,1,1,1,8,1,3,2,7,6,0
2809,49,Female,Germany,Developer,Operations,5,20,High,43,1,66,6,1,1,19,6,1,5.0,5.2,1,1,11,4,1,3,5,7,10,0
2810,56,Female,India,HR,Operations,27,9,Medium,56,0,115,10,1,1,0,10,8,4.7,1.2,0,1,1,8,1,7,9,9,3,0
2811,29,Female,Germany,Manager,Finance,0,18,Medium,54,1,85,5,1,0,38,6,2,6.8,4.2,0,0,8,4,1,1,3,5,9,0
2812,37,Female,USA,Developer,Tech,27,9,Low,63,1,54,3,1,0,22,10,3,8.3,0.2,1,1,1,5,1,4,8,7,5,0
2813,57,Female,USA,Developer,Finance,24,19,Low,55,1,37,10,0,0,17,7,8,7.8,0.1,1,1,6,10,0,6,4,5,9,0
2814,51,Female,Canada,Analyst,Finance,4,6,Medium,56,0,116,8,0,1,31,4,4,8.4,2.7,1,1,14,7,1,9,3,4,5,0
2815,39,Female,Germany,HR,HR,2,14,Medium,34,0,109,3,1,1,8,6,5,7.5,3.9,0,0,8,6,0,1,2,1,3,0
2816,23,Female,Canada,Manager,Tech,3,15,Low,56,0,107,4,0,3,10,2,9,6.2,0.9,1,1,11,5,1,1,9,5,7,1
2817,34,Female,UK,HR,HR,0,6,Low,59,1,17,6,1,1,0,8,7,8.3,4.6,0,1,2,2,1,2,5,4,9,0
2818,25,Female,USA,Analyst,Tech,13,23,Low,43,1,75,2,1,2,10,3,10,6.2,0.8,1,1,14,5,0,7,9,1,1,1
2819,47,Female,Canada,Designer,Tech,8,3,Medium,57,0,94,7,0,2,32,9,7,5.9,3.2,0,0,6,10,0,7,8,10,3,1
2820,46,Female,UK,Developer,Tech,29,3,Low,39,0,62,5,1,1,29,8,1,6.3,1.8,0,1,0,7,1,5,3,1,7,0
2821,51,Female,Canada,Manager,HR,23,9,Medium,36,1,102,10,1,2,4,6,1,7.8,4.5,1,0,11,6,1,4,4,5,9,0
2822,32,Female,Germany,Designer,HR,3,11,Low,42,1,4,5,1,1,0,10,8,8.2,4.8,0,1,5,6,1,10,6,9,4,0
2823,28,Female,Germany,Analyst,HR,17,3,Medium,58,0,43,5,1,1,9,2,10,5.9,0.4,1,0,10,5,0,6,10,1,5,1
2824,52,Female,Germany,HR,Operations,13,18,Low,50,0,104,2,1,1,12,8,1,6.3,1.2,1,1,1,9,0,8,5,8,8,0
2825,31,Female,Germany,Developer,HR,24,20,Medium,63,0,28,10,1,2,26,6,10,8.1,5.4,1,0,9,1,1,7,10,9,4,1
2826,34,Female,India,Manager,Operations,3,24,Low,59,1,106,9,1,1,7,1,2,4.7,2.5,0,1,0,4,1,2,10,10,2,0
2827,52,Female,UK,Designer,Operations,24,17,Low,49,1,99,3,0,1,27,6,4,7.6,2.9,0,1,4,7,1,2,3,4,7,0
2828,28,Female,UK,Designer,Operations,9,8,Medium,41,1,13,7,0,0,1,5,9,6.3,1.0,1,0,13,1,1,6,5,8,2,1
2829,57,Female,Germany,Developer,Finance,2,4,Low,63,1,57,5,1,1,11,6,7,6.0,6.0,0,0,12,4,1,1,5,1,6,1
2830,41,Female,India,HR,Finance,22,11,Low,49,1,43,10,0,0,26,1,7,6.3,5.5,0,1,5,6,1,5,9,4,7,0
2831,25,Female,Germany,Analyst,Finance,6,6,High,43,0,17,10,0,3,12,4,10,6.2,0.0,1,1,10,10,1,1,4,10,8,0
2832,28,Female,India,HR,Operations,9,15,High,39,0,6,5,1,1,21,7,7,7.5,3.3,1,0,1,8,1,7,8,2,5,0
2833,22,Female,Germany,HR,Operations,12,24,Low,64,1,86,4,1,0,39,5,5,8.2,5.2,1,1,3,7,0,3,4,10,1,1
2834,34,Female,USA,HR,Tech,3,13,High,45,0,96,10,1,0,14,6,1,6.5,2.6,1,1,13,9,1,9,10,4,3,0
2835,43,Female,USA,Developer,Operations,17,15,Medium,33,0,61,6,1,0,30,2,5,7.8,2.6,1,0,2,7,1,5,2,2,10,0
2836,42,Female,Canada,Developer,Finance,10,13,Low,40,1,44,7,1,0,6,8,8,7.4,2.3,0,1,0,3,0,1,3,3,9,0
2837,43,Female,Germany,Analyst,Operations,24,21,High,36,0,15,7,0,3,38,10,7,5.8,0.2,1,0,13,10,1,10,4,1,6,0
2838,49,Female,UK,HR,Operations,3,10,High,50,1,63,8,1,3,34,4,7,6.8,4.7,1,0,0,4,1,4,8,10,5,1
2839,30,Female,Canada,Developer,Tech,23,9,High,38,1,36,5,0,3,6,6,2,7.2,2.7,1,1,2,3,1,8,9,3,1,0
2840,47,Female,USA,Analyst,Operations,13,18,Low,48,1,114,7,1,2,11,3,1,4.6,3.2,1,0,11,9,0,7,6,7,4,0
2841,30,Female,Germany,Analyst,HR,17,5,Low,57,0,24,4,0,2,13,9,4,6.1,1.5,1,0,1,8,0,6,8,8,5,0
2842,36,Female,Canada,HR,Tech,7,19,Medium,58,0,8,9,0,3,33,8,8,8.5,4.7,1,1,1,10,0,9,10,6,2,0
2843,31,Female,Germany,Manager,Operations,26,20,Medium,59,0,54,5,0,3,38,6,1,7.0,4.8,0,1,11,9,1,4,5,1,5,0
2844,45,Female,USA,HR,Operations,9,17,Low,51,0,27,3,1,3,8,9,2,5.8,3.3,1,0,9,10,1,10,5,7,3,0
2845,29,Female,Canada,Manager,Tech,4,19,High,37,1,8,5,1,3,32,10,7,5.5,5.4,1,0,13,10,1,1,8,3,8,0
2846,45,Female,USA,Analyst,Operations,22,13,Medium,39,0,11,9,1,2,11,9,5,5.3,0.7,0,1,4,2,1,10,4,9,10,0
2847,37,Female,India,Developer,Finance,6,7,Medium,63,0,17,8,1,0,33,2,6,6.1,4.7,0,1,4,5,0,6,3,2,1,1
2848,47,Female,USA,Designer,HR,11,18,Medium,50,1,90,1,1,1,26,9,8,5.3,3.4,0,1,11,5,1,4,10,9,4,1
2849,48,Female,Germany,Analyst,HR,24,17,Medium,63,1,89,5,1,2,21,8,9,5.0,1.4,0,0,6,7,1,1,2,10,9,1
2850,58,Female,UK,Developer,Finance,2,12,Low,50,1,55,6,1,1,17,2,8,6.0,0.8,1,1,4,4,0,10,8,2,1,1
2851,25,Female,USA,Analyst,Operations,25,16,High,55,0,89,10,1,2,17,9,1,6.9,1.8,0,0,13,4,1,3,5,2,6,0
2852,45,Female,UK,HR,Operations,3,4,Low,55,1,73,2,1,2,36,5,4,5.1,5.1,1,1,2,8,0,1,6,4,6,1
2853,40,Female,India,Manager,HR,9,18,Low,48,1,57,6,1,1,6,9,5,4.7,4.7,1,0,9,1,1,5,9,2,2,1
2854,57,Female,Canada,Analyst,Operations,3,21,High,49,0,80,9,0,0,3,3,9,4.6,3.9,0,1,5,6,1,8,3,7,1,1
2855,31,Female,Canada,Developer,HR,14,10,High,43,0,50,4,0,1,15,4,6,5.6,0.5,0,0,2,9,1,2,4,3,1,1
2856,46,Female,UK,HR,HR,28,17,High,54,0,31,3,0,0,21,1,6,5.3,5.7,0,1,11,2,0,6,2,4,10,1
2857,39,Female,Canada,Designer,Finance,9,12,High,49,1,87,9,0,1,35,5,3,6.7,1.8,0,0,7,5,0,6,6,1,5,0
2858,40,Female,USA,HR,HR,20,7,Medium,47,0,106,2,1,2,19,7,2,6.3,3.6,0,1,5,10,1,5,9,10,5,0
2859,57,Female,UK,Manager,Operations,29,22,High,47,1,47,9,1,0,30,7,2,5.8,4.8,1,1,13,10,0,7,2,4,10,0
2860,31,Female,Germany,HR,Operations,21,18,Low,54,1,7,10,1,0,32,6,7,7.8,0.8,1,0,6,9,1,1,5,4,7,0
2861,54,Female,USA,Designer,Tech,15,23,Medium,53,1,29,2,1,1,12,6,5,6.5,3.9,1,0,12,4,1,10,10,4,9,0
2862,26,Female,USA,Developer,Operations,14,24,Medium,64,0,25,10,1,2,19,8,10,4.9,0.2,1,0,2,9,1,4,1,9,4,1
2863,56,Female,USA,Analyst,Tech,18,14,Low,55,0,23,3,0,0,37,10,1,5.7,0.6,1,0,10,8,1,6,4,3,4,0
2864,55,Female,Germany,Manager,HR,28,15,Medium,51,0,26,7,1,2,21,9,5,8.4,4.3,1,0,6,9,1,4,8,7,7,0
2865,54,Female,India,Designer,Operations,19,11,Medium,64,0,78,2,1,1,38,4,1,8.4,0.9,1,1,8,2,0,6,3,4,9,0
2866,42,Female,Canada,Manager,Finance,18,19,Medium,62,1,91,1,1,0,22,4,9,5.5,2.7,0,1,7,10,1,2,4,1,7,1
2867,38,Female,UK,HR,Finance,17,22,Low,39,0,74,9,1,1,32,8,8,5.2,1.5,1,1,10,5,1,9,2,10,8,0
2868,43,Female,India,Manager,Finance,25,14,High,41,0,38,6,1,3,29,5,4,6.5,2.5,1,0,12,10,1,4,9,3,10,0
2869,58,Female,UK,Designer,HR,11,7,Low,32,0,65,9,0,1,13,10,1,6.4,0.5,0,0,1,9,1,5,5,9,7,0
2870,36,Female,Canada,Analyst,HR,24,14,Medium,52,0,50,3,1,2,35,9,8,6.1,4.5,0,1,14,5,1,7,3,10,9,1
2871,56,Female,Germany,Analyst,Tech,15,3,High,56,1,72,3,1,2,7,6,5,6.6,0.5,0,0,9,4,1,8,10,6,6,0
2872,49,Female,USA,Manager,Finance,0,22,Medium,63,1,49,10,1,2,21,9,1,5.4,5.0,0,0,9,8,0,1,7,8,9,0
2873,28,Female,USA,Developer,Tech,15,18,Low,41,1,44,3,0,0,3,4,2,5.0,4.0,0,0,12,6,1,7,1,9,3,0
2874,53,Female,Germany,Manager,Tech,1,14,Low,40,0,86,2,0,2,34,1,5,6.8,2.5,0,0,1,2,1,10,9,8,4,1
2875,32,Female,India,HR,Operations,23,11,Medium,51,1,32,6,1,3,7,4,9,8.2,5.2,1,0,13,8,1,9,7,5,9,0
2876,31,Female,India,Analyst,Operations,14,15,High,51,1,18,3,1,2,33,9,10,5.1,1.1,1,1,6,5,0,2,1,6,2,1
2877,30,Female,UK,Analyst,Finance,6,19,High,38,0,12,5,0,2,21,7,8,7.3,1.6,1,0,13,7,1,2,4,10,2,1
2878,35,Female,Germany,Analyst,HR,27,19,Medium,42,0,77,5,1,1,24,6,10,6.3,0.8,0,1,14,4,1,4,7,2,10,1
2879,34,Female,India,Developer,Operations,0,6,Low,52,1,95,10,0,1,24,2,8,5.7,2.3,0,1,9,9,1,1,4,9,8,0
2880,46,Female,Germany,Developer,HR,4,16,Low,50,1,112,3,0,2,39,4,9,7.9,5.9,0,1,11,2,0,9,7,6,10,1
2881,23,Female,Canada,Designer,Tech,9,21,Low,46,1,21,3,1,1,39,1,2,6.3,1.0,1,0,3,10,0,5,3,8,6,0
2882,56,Female,USA,Manager,Tech,21,9,Low,37,0,19,1,1,3,16,3,7,6.8,5.0,0,0,8,9,1,3,4,7,5,0
2883,28,Female,USA,Manager,Tech,20,5,Low,41,0,96,6,1,3,15,2,10,6.3,3.9,1,0,5,4,0,6,3,10,2,1
2884,42,Female,USA,HR,Tech,3,3,Low,47,1,4,3,0,2,38,4,5,4.8,0.1,0,0,8,6,0,7,4,2,1,1
2885,39,Female,Germany,Analyst,Finance,13,14,Medium,42,1,83,1,0,3,14,4,3,6.9,5.7,0,1,10,5,1,4,10,2,3,0
2886,24,Female,Germany,Developer,Tech,12,17,Low,39,1,77,10,0,1,16,9,10,6.2,5.8,0,0,2,3,1,2,3,5,6,1
2887,32,Female,UK,HR,Operations,0,13,Medium,59,1,90,9,0,3,34,7,8,4.8,5.5,1,1,5,7,1,5,10,3,5,1
2888,45,Female,USA,HR,Tech,15,12,High,34,0,89,1,1,1,32,3,2,6.9,3.0,0,1,5,4,1,7,10,1,6,0
2889,40,Female,UK,Developer,HR,22,4,Medium,33,1,31,5,0,0,39,7,4,4.5,1.3,0,1,7,1,0,10,5,10,7,1
2890,25,Female,USA,Manager,Operations,8,6,Medium,45,1,29,5,1,2,38,8,5,5.3,2.3,0,1,6,8,1,10,4,3,7,0
2891,47,Female,UK,Analyst,HR,21,19,Medium,60,1,90,2,1,1,17,7,5,7.6,3.7,1,1,2,3,0,3,3,7,3,1
2892,59,Female,UK,Manager,HR,15,19,Low,34,0,25,1,1,3,29,8,4,4.7,2.3,1,1,14,6,1,2,5,10,10,0
2893,53,Female,Canada,HR,Finance,18,10,Low,32,0,81,6,1,1,22,9,3,7.1,4.2,1,0,0,2,0,2,10,9,8,0
2894,57,Female,UK,Analyst,Finance,14,16,Low,46,1,108,7,0,3,36,1,3,8.3,4.8,1,0,1,9,1,4,9,4,8,0
2895,58,Female,Germany,Designer,HR,25,6,Low,51,1,86,9,0,0,6,10,5,5.2,1.3,0,0,14,4,1,4,1,8,3,0
2896,54,Female,UK,HR,HR,13,8,Medium,53,1,107,8,1,2,9,6,10,6.2,2.4,1,0,10,7,1,5,4,6,6,1
2897,57,Female,USA,Manager,Tech,19,21,High,64,1,110,10,0,2,15,4,6,6.8,5.7,1,0,9,9,0,3,7,4,9,0
2898,24,Female,UK,Manager,Operations,9,6,High,40,1,87,3,1,2,27,1,1,6.3,1.5,1,0,1,3,1,1,4,3,1,0
2899,30,Female,India,Manager,Tech,20,5,Low,34,1,3,9,1,1,22,2,4,7.0,2.1,1,0,0,3,1,4,8,5,2,0
2900,29,Female,USA,Developer,Finance,11,22,High,33,0,104,1,1,2,33,10,10,6.1,0.2,1,1,14,3,1,1,7,3,2,1
2901,54,Female,India,HR,Finance,27,8,Low,35,0,66,6,1,1,17,4,10,5.1,2.0,0,0,3,5,1,8,5,8,5,1
2902,27,Female,USA,Analyst,Tech,0,9,High,47,0,117,10,1,2,22,1,6,4.9,2.2,0,1,5,10,1,5,10,6,6,0
2903,25,Female,Germany,Manager,Operations,20,16,Low,64,1,42,2,1,1,19,6,2,7.5,0.6,1,0,3,6,1,2,4,6,3,0
2904,34,Female,Germany,Manager,HR,16,14,Low,40,0,29,10,0,0,30,1,10,5.5,0.0,0,1,12,3,0,5,8,7,4,1
2905,23,Female,Germany,Developer,Tech,8,18,Low,49,1,110,9,1,0,13,9,5,7.9,3.5,1,0,3,10,1,5,1,7,10,0
2906,26,Female,India,Analyst,Finance,22,22,High,47,1,15,9,0,1,22,10,9,7.5,1.8,1,1,10,9,0,1,2,8,2,0
2907,48,Female,Canada,HR,Operations,18,10,Low,39,1,70,8,1,3,1,3,3,4.7,0.1,1,0,8,1,1,5,5,5,3,0
2908,53,Female,USA,Designer,Finance,24,4,Low,54,1,38,7,1,1,28,1,3,5.3,5.2,1,0,1,7,1,8,10,5,8,0
2909,42,Female,Germany,Developer,Operations,17,15,High,34,0,85,6,0,2,8,6,9,5.7,3.5,1,1,0,9,1,10,7,6,5,0
2910,29,Female,USA,HR,Operations,27,10,High,46,1,40,2,0,1,32,6,3,6.9,1.0,0,1,6,5,0,2,9,4,2,1
2911,59,Female,India,Designer,Operations,6,23,Low,64,0,30,4,1,3,11,7,4,7.7,5.2,1,0,13,3,1,8,3,2,10,0
2912,29,Female,Canada,Manager,Tech,8,22,Medium,49,0,48,10,1,1,18,7,9,4.7,1.5,0,1,14,10,1,8,5,2,10,0
2913,24,Female,India,Manager,Tech,21,18,Low,54,0,12,7,1,0,19,10,4,5.5,1.4,0,0,4,4,1,1,2,2,2,1
2914,24,Female,USA,Analyst,Tech,25,6,Low,34,0,104,6,1,2,36,4,5,6.0,5.4,1,0,12,8,0,4,6,2,4,0
2915,43,Female,Canada,Designer,Operations,20,18,Medium,61,0,40,9,1,2,30,5,2,5.2,1.1,1,1,4,3,1,5,6,5,9,0
2916,27,Female,Canada,Manager,Operations,11,22,Medium,48,1,115,5,0,1,34,3,8,6.7,5.3,1,0,1,5,0,10,4,2,6,1
2917,23,Female,India,Manager,Finance,6,8,Medium,63,0,92,6,1,1,20,6,9,6.4,4.8,1,0,12,3,0,8,2,7,1,1
2918,44,Female,Germany,Analyst,HR,13,6,Medium,38,1,27,10,1,0,12,7,10,5.8,1.9,0,0,5,6,0,3,8,4,4,1
2919,23,Female,USA,HR,Tech,14,18,Medium,45,0,107,6,0,1,38,9,4,6.6,0.2,1,0,4,1,1,1,8,10,3,1
