age,job_role,department,experience_years,company_type,work_mode,weekly_work_hours,overtime_hours,task_load_score,meeting_hours_per_week,schedule_flexibility,dependents_count,care_responsibility_hours,commute_time_minutes,work_life_balance_score,manager_support_score,team_support_score,mental_health_resources,gender_inclusive_policies,promotion_fairness_score,sleep_hours,stress_level,physical_activity_days,mental_health_days_taken,job_satisfaction,career_growth_score,skill_gap_score,ai_tool_usage_frequency,ai_assistance_type,training_hours_last_6_months,burnout_risk
46,Designer,Operations,2,MNC,Onsite,47,19,4,18,5,0,23,89,8,9,7,0,1,5,7.5,7,6,5,6,6,3,0,None,11,0
54,Manager,Finance,31,MNC,Remote,53,4,10,5,8,3,5,40,5,10,10,1,1,1,8.9,9,1,9,1,9,1,5,None,11,0
53,Analyst,Tech,19,MNC,Onsite,42,19,9,2,6,1,20,119,4,1,2,0,0,5,6.6,8,1,14,3,8,5,5,None,50,1
56,Developer,HR,9,SME,Hybrid,62,4,8,17,4,0,3,2,8,5,7,1,0,5,4,2,3,13,1,7,9,3,Wellness,47,1
59,HR,Finance,28,MNC,Remote,39,19,7,15,10,0,32,0,3,4,1,1,1,8,6.1,8,2,3,10,6,2,1,None,38,0
47,Manager,Finance,33,MNC,Hybrid,36,9,1,2,10,1,9,20,2,5,2,0,1,6,4.5,3,6,11,5,10,3,7,Wellness,80,0
32,Analyst,HR,19,SME,Hybrid,61,16,9,1,2,3,35,74,4,9,5,1,1,6,4.6,4,6,7,4,3,3,5,Learning,69,1
56,HR,HR,7,SME,Onsite,51,12,9,1,8,3,12,79,1,3,8,0,0,5,5.3,3,2,12,3,6,7,4,Wellness,89,1
29,HR,Tech,6,SME,Onsite,45,16,6,9,5,0,35,98,1,1,7,1,1,5,5.9,8,0,2,6,4,10,7,Learning,0,1
35,Designer,Operations,5,Startup,Hybrid,53,17,7,14,8,2,8,20,5,3,3,0,1,8,6.4,4,6,1,6,5,7,4,Wellness,15,0
31,HR,Finance,10,Startup,Onsite,43,12,3,2,5,1,30,104,1,4,10,0,0,1,4.8,1,5,9,9,7,1,2,Scheduling,45,0
23,Analyst,Operations,17,MNC,Hybrid,40,16,5,7,6,3,3,74,4,2,9,0,1,9,5.6,9,3,7,4,7,3,7,None,62,1
30,Analyst,Finance,28,MNC,Hybrid,48,14,7,17,10,0,19,94,8,1,5,1,1,6,5.4,9,3,11,9,9,1,7,Scheduling,58,1
24,Manager,Tech,24,MNC,Remote,52,11,1,10,5,3,7,48,8,1,3,1,0,9,5.8,1,1,3,4,9,9,3,Scheduling,46,0
42,Manager,HR,20,Startup,Hybrid,63,9,1,6,3,0,26,64,2,8,7,0,0,2,4.5,8,2,11,8,6,7,5,Wellness,15,1
47,Manager,Tech,2,MNC,Hybrid,42,12,5,18,10,1,35,40,3,4,4,0,1,3,6,2,4,8,8,6,5,6,Wellness,45,0
29,HR,HR,17,MNC,Onsite,57,10,9,6,8,2,8,95,3,2,1,1,1,1,6.8,7,6,10,2,2,7,5,Learning,79,1
23,HR,Operations,23,Startup,Remote,45,2,7,1,3,1,23,66,1,10,5,0,1,5,4.5,1,6,2,10,8,3,5,Scheduling,38,0
27,Designer,Operations,9,SME,Onsite,57,9,1,5,4,3,36,95,3,3,8,0,1,2,6.6,6,5,8,8,3,3,6,Scheduling,92,0
49,Manager,Tech,26,Startup,Remote,33,10,5,4,6,3,39,41,8,8,4,1,0,1,7.8,10,3,9,2,1,1,7,Wellness,49,0
50,Developer,HR,11,MNC,Onsite,57,5,8,13,2,3,29,68,6,6,7,0,0,9,4,10,7,5,8,4,5,5,Scheduling,48,1
47,Designer,Tech,6,Startup,Hybrid,41,0,8,17,7,2,25,56,5,8,8,0,0,9,4.2,8,3,14,6,5,7,6,None,25,1
46,Developer,HR,16,SME,Remote,45,5,2,3,5,1,3,42,10,10,9,0,0,6,6.3,6,1,14,3,3,3,4,None,93,0
33,HR,HR,0,SME,Remote,49,4,7,3,10,0,0,100,9,5,9,1,0,8,8.4,9,4,13,7,7,5,7,Wellness,32,0
26,Designer,Operations,25,SME,Remote,55,6,10,12,5,1,19,11,7,3,5,1,0,9,9,1,4,4,6,5,10,0,Scheduling,19,0
55,Designer,Operations,14,SME,Remote,55,11,5,0,5,1,27,77,6,6,6,0,1,5,4.5,9,7,12,3,10,1,3,Scheduling,76,1
58,Analyst,HR,32,SME,Onsite,51,11,9,19,2,2,23,63,5,10,7,0,1,2,4.1,3,7,1,5,5,7,3,None,71,1
36,HR,HR,30,SME,Onsite,38,6,3,4,10,1,27,107,5,8,10,1,1,4,5.1,2,4,12,4,6,8,6,Wellness,95,0
57,HR,HR,34,MNC,Remote,34,1,1,2,9,3,27,50,10,5,2,0,0,3,6.3,8,5,11,6,6,8,2,None,81,0
36,Designer,Operations,0,MNC,Remote,46,0,4,18,3,2,4,72,9,5,9,0,1,10,6.9,10,4,10,1,9,1,4,Scheduling,40,1
44,HR,Operations,7,Startup,Remote,63,17,7,12,7,3,31,59,10,3,1,0,0,7,8.9,5,6,5,1,3,4,4,Wellness,10,1
27,Designer,Finance,11,MNC,Onsite,31,11,1,6,5,3,29,70,6,3,6,1,0,10,8.4,1,2,3,8,8,9,1,Scheduling,54,0
42,Analyst,HR,18,SME,Remote,36,6,2,9,10,1,20,79,4,8,6,1,0,10,6.8,1,5,4,8,7,2,1,Wellness,46,0
44,Designer,Finance,24,MNC,Remote,42,18,5,2,10,0,15,27,4,1,7,1,0,10,5.8,2,7,12,9,9,1,3,None,77,0
37,HR,HR,31,Startup,Remote,49,2,9,1,5,1,7,70,4,4,2,0,0,8,5.6,7,6,10,8,5,6,4,None,49,1
36,HR,Operations,11,SME,Onsite,59,9,1,6,4,0,11,13,6,9,6,0,1,5,6.9,2,0,14,2,7,1,5,Wellness,96,0
46,Designer,Finance,12,MNC,Hybrid,59,10,4,8,10,2,31,31,1,6,6,1,0,2,7.6,9,6,5,5,8,6,6,Wellness,22,0
57,Designer,Finance,27,MNC,Hybrid,40,4,3,11,6,2,24,7,9,6,9,0,1,9,6.4,6,4,6,8,9,1,2,None,60,0
32,Designer,Tech,0,Startup,Onsite,60,1,5,9,7,2,2,26,2,10,8,1,0,1,5.5,4,0,3,9,8,6,4,None,6,0
36,Manager,HR,5,SME,Hybrid,32,7,5,18,7,3,25,116,2,7,5,0,1,5,7.1,4,0,10,6,2,9,2,Scheduling,14,0
25,HR,Operations,7,Startup,Remote,31,13,10,12,8,3,35,49,5,7,7,1,1,3,6.8,3,6,7,4,6,5,1,Wellness,78,0
42,HR,Tech,3,SME,Remote,32,7,2,9,5,2,16,58,4,6,7,1,1,8,6.1,9,1,13,9,4,4,5,Wellness,8,0
34,Manager,Tech,4,SME,Onsite,44,5,5,4,7,1,26,56,3,9,5,1,1,8,7.7,2,4,4,4,4,8,0,Wellness,84,0
43,Designer,HR,24,MNC,Onsite,46,0,9,14,4,3,21,2,5,8,7,0,1,1,5.4,9,2,6,6,9,4,5,None,36,1
40,Analyst,Tech,21,Startup,Hybrid,36,0,5,2,9,3,37,26,7,8,3,0,0,4,6.4,3,7,5,5,7,4,4,None,58,0
55,Designer,HR,27,Startup,Hybrid,34,7,10,7,5,1,34,93,10,2,7,1,1,10,8.7,4,1,10,1,6,9,5,None,27,1
35,Designer,Tech,22,Startup,Remote,63,10,2,5,3,3,6,33,2,7,6,0,0,8,7.6,9,6,10,4,2,1,5,Learning,5,1
25,Manager,HR,3,SME,Onsite,62,17,7,18,5,1,2,25,6,1,6,1,1,9,5.9,3,1,4,10,1,3,1,Learning,9,0
48,HR,Operations,3,Startup,Hybrid,45,9,6,16,9,0,5,100,4,10,2,1,0,9,6.7,6,6,6,3,10,4,0,None,14,0
50,Designer,HR,20,SME,Hybrid,32,11,7,9,8,1,12,39,2,8,2,1,0,2,6,5,0,10,8,4,8,0,Wellness,87,0
49,HR,HR,1,Startup,Remote,50,19,8,0,1,0,14,114,1,3,7,1,0,9,4.6,6,3,3,7,9,1,1,Wellness,3,1
56,Developer,Finance,6,Startup,Remote,37,15,10,12,5,3,25,85,8,9,1,0,1,8,5.7,5,2,6,10,4,3,1,Wellness,98,0
29,HR,Operations,15,MNC,Remote,51,4,5,9,6,0,32,31,5,5,9,1,0,9,8.3,3,5,12,1,2,2,1,Scheduling,57,0
37,Analyst,Operations,16,Startup,Remote,34,15,2,11,10,1,14,40,10,7,3,0,1,9,6.3,2,7,2,8,8,6,2,None,14,0
57,Analyst,Operations,19,MNC,Hybrid,46,11,7,1,2,0,38,1,2,7,6,1,0,3,6.9,10,7,7,7,6,9,7,Wellness,36,1
51,Designer,Tech,22,MNC,Onsite,43,5,7,9,6,2,13,110,8,9,3,1,1,5,4.9,9,7,9,2,1,10,3,Wellness,1,1
39,HR,Finance,33,SME,Onsite,57,4,8,0,9,1,18,71,3,2,9,1,0,3,5.8,4,4,3,10,4,9,6,None,46,0
23,Designer,Operations,10,Startup,Remote,60,0,7,0,4,1,27,105,7,4,10,1,1,6,8.6,10,4,3,4,10,10,3,None,27,1
34,Manager,Tech,33,Startup,Remote,46,18,10,19,3,0,23,6,2,8,7,1,0,10,5.6,6,2,11,2,5,5,3,None,68,1
25,Analyst,Tech,32,Startup,Hybrid,64,9,7,14,9,3,32,18,7,5,1,1,0,5,5.3,9,4,13,9,1,3,7,Learning,86,1
47,Designer,Tech,25,MNC,Remote,51,13,9,0,2,3,11,32,4,5,4,1,0,2,4.3,5,3,0,8,2,8,5,None,72,1
46,Manager,Finance,1,Startup,Onsite,58,2,8,8,9,1,9,117,10,3,5,0,1,3,4.5,7,5,7,1,9,9,2,None,70,1
51,Designer,Tech,22,SME,Remote,39,5,2,6,10,1,6,1,1,5,7,0,0,7,6.9,5,3,4,1,1,9,1,Learning,67,0
32,HR,Finance,21,SME,Onsite,47,4,2,15,2,0,0,66,5,7,7,0,0,10,7.3,9,7,8,8,8,1,3,None,18,0
28,HR,HR,33,Startup,Remote,64,16,7,15,10,1,14,91,4,4,5,0,0,10,7.2,2,4,2,5,9,10,2,Wellness,7,0
52,HR,Tech,14,MNC,Remote,45,17,10,12,3,1,0,77,8,8,1,0,0,5,6.7,3,1,4,1,2,5,2,Wellness,30,1
31,HR,Operations,9,SME,Onsite,36,11,10,9,7,3,19,14,1,6,5,1,1,3,6.5,5,7,13,4,2,10,1,Wellness,13,0
34,Developer,Tech,14,SME,Hybrid,59,4,3,17,2,1,1,20,2,6,5,1,1,4,4.4,2,5,11,2,7,9,0,Wellness,28,0
52,Manager,HR,28,MNC,Hybrid,48,8,1,8,1,0,2,77,5,6,4,0,1,6,8.2,6,5,11,9,10,3,2,Wellness,8,0
28,Manager,HR,22,SME,Remote,52,11,9,11,9,1,35,58,10,4,6,1,0,8,6.6,10,7,13,10,9,7,4,Scheduling,69,1
57,HR,Tech,16,MNC,Remote,37,19,3,12,6,1,15,103,10,3,8,1,1,7,4.7,3,4,14,6,10,9,7,Learning,59,0
41,Developer,HR,8,SME,Onsite,46,8,1,10,9,1,28,81,2,10,10,1,0,3,4.7,5,4,3,9,9,2,2,None,91,0
25,HR,Finance,8,MNC,Onsite,50,2,6,14,3,2,35,117,1,6,5,0,0,2,6.6,5,2,11,1,3,2,0,Wellness,44,1
28,Developer,Finance,15,SME,Remote,55,0,4,9,3,1,38,112,6,6,8,0,0,3,5.2,10,7,10,1,7,5,0,Wellness,73,1
22,HR,Tech,32,Startup,Onsite,57,14,1,9,10,0,2,38,10,2,5,0,1,5,8.6,8,3,14,4,6,8,5,Wellness,53,0
34,Analyst,Finance,30,SME,Hybrid,62,9,4,8,3,3,36,19,4,10,3,1,0,7,6.5,9,5,6,2,8,10,4,Scheduling,44,1
43,Analyst,Finance,5,SME,Hybrid,48,13,8,2,2,3,11,0,5,9,8,0,1,8,8.9,4,1,9,1,8,5,3,None,2,0
42,Designer,Operations,9,Startup,Onsite,58,6,7,15,6,2,19,72,3,4,4,1,0,6,7.7,10,2,13,6,8,8,7,None,75,1
43,HR,Tech,15,Startup,Onsite,49,3,1,11,3,0,22,8,10,4,3,1,1,2,8.1,1,2,4,8,8,4,2,Wellness,35,0
49,Manager,HR,3,Startup,Onsite,49,4,10,16,5,3,21,106,6,10,3,1,1,2,5.9,5,1,14,1,10,9,1,Scheduling,10,1
30,Designer,Tech,21,Startup,Hybrid,39,19,9,14,5,3,31,50,4,8,6,1,1,10,4.7,4,1,1,10,6,4,5,Scheduling,72,0
47,Analyst,Finance,12,MNC,Remote,41,15,6,2,10,1,6,37,6,3,8,1,0,5,7.4,5,2,5,10,9,5,1,Wellness,5,0
30,HR,Operations,15,MNC,Onsite,62,2,2,4,3,1,21,102,5,10,10,0,1,5,6,9,4,12,6,5,7,7,Wellness,75,0
36,Designer,Tech,28,SME,Onsite,54,16,3,12,3,1,1,92,2,7,5,0,1,1,8.7,8,6,13,1,4,9,4,Scheduling,40,1
31,HR,Tech,5,SME,Onsite,54,12,7,5,1,2,13,14,4,7,1,0,0,1,5,8,1,3,8,7,5,7,None,71,1
45,Analyst,Finance,25,SME,Remote,33,5,3,8,6,1,15,83,2,2,1,1,1,9,7.1,8,7,5,6,3,7,7,Scheduling,40,0
29,Designer,Finance,10,MNC,Onsite,33,4,3,18,3,0,23,101,5,3,3,0,1,7,8.3,1,5,14,1,8,4,0,Scheduling,76,0
45,Analyst,Tech,23,SME,Onsite,38,15,5,6,1,2,6,40,3,4,6,0,1,8,6,7,0,0,9,8,2,3,None,61,1
37,Developer,Finance,28,SME,Hybrid,44,10,3,12,10,3,3,93,6,2,2,1,0,5,8.8,4,1,14,1,5,2,2,None,8,0
47,Analyst,Finance,2,MNC,Onsite,55,16,3,4,9,3,36,46,5,9,1,0,1,3,4.4,6,5,10,9,10,5,6,None,83,0
48,HR,Finance,9,SME,Hybrid,44,4,5,15,1,0,4,25,2,10,7,1,1,3,6.9,4,2,12,3,8,2,2,None,9,0
58,Manager,Finance,0,MNC,Remote,55,5,5,3,5,0,1,53,10,6,2,1,1,3,7.9,5,0,11,8,3,2,6,Learning,40,0
25,Analyst,Finance,25,MNC,Onsite,57,9,9,4,5,3,4,118,8,1,8,1,0,1,5,5,2,0,8,3,2,2,None,26,1
45,Manager,Operations,11,Startup,Onsite,36,0,1,19,2,0,2,69,6,1,2,1,1,3,4.3,1,3,3,7,4,4,1,Scheduling,52,0
40,Developer,Finance,13,Startup,Hybrid,61,9,1,18,1,0,7,38,9,8,1,0,1,2,4.4,6,3,6,2,9,8,3,Scheduling,3,1
57,Designer,HR,24,MNC,Remote,41,16,9,5,6,0,25,16,3,6,10,0,0,8,5.6,10,4,10,3,5,7,4,None,9,1
31,Designer,Tech,7,MNC,Remote,64,2,5,3,7,1,9,69,4,10,2,1,1,10,5.1,8,7,14,5,6,5,1,Scheduling,48,0
46,Manager,Operations,3,Startup,Hybrid,61,1,4,0,9,3,33,91,8,7,2,0,1,10,5.1,5,7,6,5,4,7,0,Scheduling,18,0
39,Designer,Operations,27,SME,Remote,38,16,2,16,8,0,35,8,7,6,7,0,1,6,6.3,10,1,0,2,9,6,3,Learning,73,1
40,Analyst,Finance,6,SME,Remote,43,3,9,8,10,0,11,90,8,2,1,1,0,5,4.4,6,6,13,1,4,8,5,Learning,49,1
57,Manager,Tech,9,SME,Remote,42,1,6,15,3,1,19,98,9,3,3,1,1,1,9,5,6,4,5,3,8,0,Wellness,47,0
31,HR,HR,1,MNC,Remote,62,4,9,1,9,3,28,45,8,8,5,1,0,2,7.5,1,2,5,5,2,7,2,Wellness,22,0
54,Analyst,Finance,25,Startup,Remote,61,9,5,10,1,2,13,5,8,4,7,0,1,2,4.2,5,0,4,3,3,5,5,None,99,1
26,Analyst,Tech,13,SME,Remote,48,0,4,4,6,3,4,67,6,8,6,0,1,7,7.5,2,5,6,8,1,6,6,Learning,8,0
56,Analyst,Finance,15,Startup,Remote,59,0,7,12,10,3,26,15,2,3,8,1,0,7,8,4,1,5,6,8,10,1,Wellness,65,0
55,HR,Finance,16,Startup,Remote,45,3,5,19,2,3,3,86,7,2,1,1,1,6,5,2,4,4,2,1,8,3,Scheduling,18,1
54,Developer,Finance,21,MNC,Onsite,41,6,8,16,10,1,28,111,4,7,7,1,1,8,8.2,8,2,4,2,6,7,5,Wellness,71,0
42,Designer,Finance,3,SME,Hybrid,39,13,8,14,9,3,2,86,3,1,9,0,0,4,7.1,7,5,8,4,2,5,7,None,89,1
38,Manager,Finance,18,Startup,Remote,31,13,2,11,9,2,32,28,4,3,7,1,0,9,8.1,9,5,2,6,3,10,1,Wellness,50,0
43,Developer,Finance,1,MNC,Hybrid,47,17,5,5,8,0,29,40,4,2,6,0,0,8,7.6,4,2,8,9,9,8,3,None,99,0
58,Manager,Finance,8,MNC,Remote,42,1,10,19,7,3,35,67,3,5,9,1,1,3,7.5,5,3,12,8,9,4,2,Wellness,10,0
36,Designer,HR,18,MNC,Remote,58,0,8,12,6,1,8,61,9,2,4,0,0,3,4.8,9,4,10,8,6,6,3,Wellness,2,1
56,HR,Operations,15,SME,Onsite,53,15,3,17,2,3,0,103,3,10,10,0,1,9,5.6,9,5,1,2,7,4,2,Scheduling,60,1
49,Analyst,HR,24,SME,Hybrid,41,17,7,14,4,3,22,119,2,5,6,1,0,9,6.6,2,2,9,4,5,5,1,Scheduling,93,0
28,Analyst,Finance,17,MNC,Hybrid,58,15,3,14,10,2,2,39,1,3,6,0,0,5,4.6,1,3,6,6,7,10,1,Scheduling,81,0
53,HR,Finance,22,SME,Onsite,51,5,6,7,7,2,31,61,1,9,10,0,0,10,6.4,3,6,5,6,6,3,5,Scheduling,16,0
32,Developer,HR,20,SME,Onsite,30,9,2,18,6,1,23,23,5,10,3,0,1,1,6.2,10,6,7,10,5,2,1,Learning,72,0
31,Developer,HR,10,Startup,Hybrid,63,1,6,13,9,1,5,5,5,9,7,1,1,3,5.2,1,3,8,6,3,1,2,Wellness,29,0
30,Manager,Operations,3,MNC,Remote,63,6,6,6,5,1,12,39,9,8,1,0,1,5,5,6,0,12,8,2,3,0,Scheduling,79,0
35,HR,HR,24,MNC,Remote,62,16,8,13,6,1,14,69,4,5,8,0,0,4,5.2,8,5,5,8,5,1,0,None,7,1
34,Developer,Operations,31,SME,Hybrid,33,2,5,4,10,1,29,57,5,10,8,0,1,4,7,4,4,1,7,8,6,3,Learning,40,0
46,HR,Finance,29,MNC,Remote,59,19,1,14,6,0,11,13,6,7,8,1,1,1,6.1,4,4,9,5,5,2,1,None,25,0
23,Designer,Tech,25,MNC,Onsite,49,11,8,14,8,0,39,77,10,2,9,1,0,6,6.1,10,6,14,6,3,3,5,Scheduling,4,1
56,Analyst,Tech,33,MNC,Onsite,55,1,9,3,8,1,34,113,7,3,4,1,1,10,4.9,1,2,11,6,10,8,0,Wellness,68,0
28,Analyst,Tech,8,SME,Onsite,44,6,1,0,6,1,27,44,9,2,6,0,0,4,7.9,9,6,3,3,3,5,4,Wellness,23,0
42,Analyst,Tech,11,SME,Hybrid,36,16,5,16,8,0,3,110,6,10,7,1,0,1,7.5,10,0,13,3,5,2,1,Wellness,77,0
39,HR,Finance,1,SME,Hybrid,36,18,6,19,7,2,6,98,1,1,2,1,1,10,6.1,8,1,14,7,9,2,5,Scheduling,68,1
24,HR,Tech,4,Startup,Hybrid,58,11,4,0,1,0,15,5,8,3,6,1,0,6,4.7,3,2,13,6,8,3,4,None,35,1
32,Manager,HR,4,MNC,Remote,52,8,2,15,5,1,21,22,2,4,8,1,1,5,7.6,3,3,2,5,7,3,6,Wellness,88,0
45,Analyst,HR,21,Startup,Hybrid,63,13,5,12,10,2,24,61,9,9,4,0,0,5,8.5,10,1,2,6,5,8,5,None,16,0
40,Manager,Tech,4,SME,Hybrid,49,1,4,17,10,1,2,83,7,2,5,1,1,2,4.9,4,1,4,6,9,5,0,Scheduling,69,0
25,Analyst,HR,3,Startup,Onsite,44,3,7,9,10,3,21,16,7,9,8,1,1,1,7,4,5,9,4,2,8,2,Wellness,70,0
47,Manager,Operations,8,MNC,Remote,62,18,6,17,5,2,30,83,10,1,3,1,1,7,6.1,2,7,0,5,6,4,4,Learning,45,1
59,Manager,Finance,28,MNC,Remote,46,15,3,16,10,1,36,111,10,9,6,1,0,5,4.4,4,7,8,7,7,9,5,Scheduling,78,0
53,Designer,Tech,21,SME,Onsite,49,16,9,8,9,0,21,69,5,6,1,0,1,3,7.6,2,2,3,1,7,3,7,Learning,69,0
57,Manager,Tech,26,SME,Remote,42,1,4,13,7,1,26,103,8,8,4,0,0,6,4.4,7,5,6,10,4,2,4,Scheduling,31,0
58,HR,Finance,9,Startup,Hybrid,53,16,5,12,7,0,1,27,10,3,6,1,1,3,7.5,5,0,6,6,2,6,7,Learning,59,0
54,Manager,HR,15,SME,Remote,36,18,3,19,10,2,21,12,1,8,3,0,1,6,5.4,7,4,6,5,1,4,7,Scheduling,41,0
57,Analyst,Finance,9,Startup,Onsite,37,7,8,19,2,0,16,28,3,9,1,0,0,6,6.8,6,0,10,6,1,2,1,None,39,0
24,Manager,Finance,5,MNC,Remote,52,19,7,13,8,2,19,44,9,7,6,1,1,9,4.8,2,2,4,1,3,6,6,None,26,0
30,Developer,HR,4,MNC,Onsite,43,5,7,10,3,1,23,19,1,4,3,0,1,8,5.9,2,4,14,4,7,4,3,Wellness,4,0
29,Analyst,Finance,5,MNC,Hybrid,33,11,8,12,9,0,30,57,8,6,8,1,0,1,4.5,1,1,3,8,5,10,2,Wellness,60,0
54,Developer,HR,24,MNC,Hybrid,50,17,7,16,6,2,7,80,6,6,7,0,1,7,6.3,1,6,3,4,7,4,1,Wellness,60,0
27,Analyst,HR,3,MNC,Onsite,39,1,3,2,9,2,4,116,10,2,7,1,1,9,5.1,5,6,12,10,9,10,5,Scheduling,79,0
25,HR,Finance,31,Startup,Hybrid,51,18,3,0,9,2,1,118,5,2,8,0,0,2,4.9,5,3,4,8,8,4,1,Wellness,51,0
34,HR,Operations,34,MNC,Hybrid,59,9,2,4,7,3,3,53,6,5,7,0,1,9,4.5,7,5,5,8,1,4,6,Scheduling,74,0
23,HR,HR,9,Startup,Remote,59,2,1,12,10,2,34,98,5,1,5,1,1,6,7.8,1,0,9,2,4,8,0,Learning,88,0
26,Developer,Finance,33,MNC,Hybrid,45,11,5,4,8,1,33,108,9,5,10,0,0,3,7.2,5,5,6,6,5,1,3,Learning,65,0
48,Designer,HR,5,Startup,Onsite,40,15,4,4,2,1,2,102,2,10,8,1,0,8,4.8,2,5,4,7,7,9,5,Scheduling,91,0
53,Analyst,Operations,15,Startup,Hybrid,51,11,2,11,5,1,19,63,10,3,8,0,1,7,6.4,10,6,12,7,8,3,3,Learning,6,1
42,HR,Operations,18,Startup,Remote,58,7,1,1,3,2,8,51,6,3,8,1,0,8,7.3,1,4,11,1,8,5,2,None,37,0
29,Analyst,Tech,33,SME,Onsite,54,4,3,15,1,1,5,100,4,8,10,0,1,8,8.4,7,0,11,4,4,5,2,None,50,0
59,Developer,HR,24,Startup,Hybrid,43,10,6,16,6,2,4,42,3,3,6,0,0,7,4.3,3,4,8,7,7,4,3,Scheduling,0,0
29,Designer,HR,30,Startup,Hybrid,43,9,2,4,9,2,37,86,5,3,2,0,1,1,5.8,9,3,13,6,2,4,4,None,81,0
24,Developer,Finance,16,MNC,Hybrid,31,2,10,11,2,2,34,17,2,1,8,0,0,10,7.1,5,5,8,3,9,7,5,Learning,75,1
24,Analyst,HR,29,Startup,Onsite,42,8,7,14,9,3,30,99,3,8,10,0,1,10,4.1,5,2,0,10,6,4,4,Wellness,48,0
43,Designer,Tech,30,Startup,Remote,32,11,7,5,8,0,12,83,7,10,1,1,1,10,5.2,5,6,4,10,4,10,7,Wellness,71,0
27,Designer,Operations,18,SME,Onsite,59,5,3,12,9,1,25,53,1,10,9,1,1,8,7.7,9,2,1,1,6,3,1,Scheduling,19,0
23,Developer,Operations,34,MNC,Onsite,47,18,1,10,5,3,21,59,2,6,9,1,0,5,5.8,10,4,3,5,7,9,5,None,98,1
44,HR,Tech,28,SME,Remote,50,15,9,16,2,1,31,70,3,8,6,1,0,2,4.4,1,4,10,8,10,4,3,Wellness,41,0
23,Analyst,HR,0,SME,Onsite,48,13,5,8,10,3,14,99,10,3,10,0,1,2,7.1,5,2,14,3,8,4,1,Wellness,15,0
59,Manager,HR,3,SME,Onsite,45,3,2,15,10,0,10,105,7,6,6,1,0,2,5.3,10,1,6,5,4,10,4,Wellness,32,0
38,Manager,Tech,27,Startup,Hybrid,57,17,8,16,6,0,15,0,4,2,6,1,0,9,7.5,6,6,9,9,9,8,6,Scheduling,88,1
56,Developer,Finance,17,SME,Onsite,33,9,10,19,7,0,5,112,8,3,4,0,0,5,8.5,9,1,5,8,6,7,6,None,82,1
55,Analyst,Operations,25,SME,Hybrid,44,17,10,17,3,0,10,36,8,4,1,1,0,3,6.6,3,6,6,9,1,4,7,None,98,1
44,Analyst,Tech,18,MNC,Onsite,30,11,4,12,6,2,9,48,1,9,1,0,0,6,7,1,1,2,5,3,8,6,Wellness,15,0
51,Developer,Tech,5,MNC,Hybrid,45,18,10,10,6,1,15,34,5,4,1,1,0,9,6.6,8,6,13,3,1,10,2,None,15,1
29,Analyst,HR,0,MNC,Hybrid,49,7,7,12,8,1,11,104,1,7,5,0,1,9,8.1,9,3,14,9,6,2,7,None,47,0
43,HR,Operations,7,MNC,Hybrid,62,0,5,12,1,1,6,66,7,8,7,0,1,9,5.2,6,7,4,4,6,9,7,Wellness,88,1
57,Developer,HR,32,SME,Remote,46,13,3,11,4,2,38,34,4,5,1,0,0,10,6,5,4,5,1,7,2,5,Scheduling,95,1
26,HR,Tech,20,MNC,Onsite,34,5,10,13,1,1,26,92,8,2,1,1,0,4,8.5,8,0,14,2,1,10,3,Wellness,54,1
34,Analyst,Finance,23,Startup,Onsite,34,13,8,12,8,0,23,8,8,8,6,0,0,5,7.6,6,0,10,8,1,3,0,None,27,0
50,Developer,Operations,24,SME,Onsite,42,1,2,8,2,1,14,36,9,5,2,1,1,1,5.6,6,4,5,2,5,6,7,None,72,1
52,Analyst,Tech,18,MNC,Remote,59,8,1,13,8,1,5,59,6,5,2,0,1,10,8.2,9,2,5,6,5,7,1,None,81,0
37,Developer,Tech,28,SME,Hybrid,33,11,5,0,3,3,18,55,7,7,7,0,0,6,5.2,9,7,8,5,1,9,5,Scheduling,22,1
51,Analyst,Finance,9,MNC,Onsite,52,4,4,8,8,2,7,105,7,6,9,0,1,2,7.2,1,4,5,9,7,8,3,None,29,0
37,HR,Tech,11,SME,Remote,50,1,10,3,6,0,35,110,5,3,8,0,1,7,8.8,2,1,11,8,7,6,0,None,60,0
33,HR,Tech,32,MNC,Remote,50,18,7,11,1,0,12,88,7,7,2,0,1,4,6.9,1,1,1,1,6,8,1,None,95,1
38,Analyst,Operations,6,Startup,Onsite,35,6,9,13,7,0,32,11,9,1,7,0,1,4,8,2,0,8,3,7,5,4,Scheduling,87,0
37,Developer,Operations,16,MNC,Hybrid,53,6,6,8,7,1,31,101,4,4,5,1,1,9,7.7,3,4,3,5,6,10,1,Wellness,74,0
33,Manager,Operations,9,SME,Remote,60,9,1,2,6,0,27,70,2,4,10,0,1,1,8.3,2,0,6,8,10,10,2,None,25,0
29,HR,HR,30,SME,Onsite,48,16,8,5,1,0,39,70,8,6,4,0,0,6,8.8,6,2,5,7,2,9,5,None,10,1
41,HR,Finance,5,Startup,Hybrid,41,13,2,2,5,3,9,118,7,6,10,1,1,2,4.1,4,5,14,2,5,4,1,Scheduling,19,0
24,Manager,Operations,16,SME,Remote,43,10,4,0,1,1,32,3,6,10,4,1,0,6,4.1,5,5,8,7,7,1,1,Learning,43,0
37,Analyst,HR,17,Startup,Remote,41,19,3,2,1,3,0,60,7,8,4,0,0,7,7,10,5,9,5,2,8,5,Scheduling,17,1
